0082 17:54:55.03 -30:01:28.8 BLG101.1 217439 3402.768951 -0.809812 0.576678 19.584058 -0.635351 0.859386 0.296472 -0.020192 0.016115 1.380863 -0.187574 0.225286 15.379895 -0.000121 0.000127 8156.349997 2406 17.334 0.012 2005-BLG-001 -
0083 17:54:57.51 -30:01:58.6 BLG101.1 217788 4365.511368 -0.009393 0.008653 11.942961 -0.196207 0.178715 0.097514 -0.002272 0.002071 0.924701 -0.020175 0.023313 16.598390 -0.000281 0.000297 4761.810196 2406 18.677 0.029 2007-BLG-500 -
0084 17:54:58.91 -30:01:04.0 BLG101.1 220834 4565.814841 -0.086384 0.085974 9.350598 -0.536597 0.975810 0.314534 -0.044047 0.026694 0.990036 -0.172970 0.111255 18.992655 -0.002167 0.002145 4070.100841 2403 20.895 0.224 2008-BLG-139 -
0085 17:53:51.50 -29:59:20.5 BLG101.1 234728 4370.322545 -0.109315 0.101217 7.795174 -1.793401 2.899273 0.199180 -0.094213 0.071526 0.591335 -0.226738 0.349221 19.217393 -0.002404 0.002488 4369.723720 2322 99.999 9.999 - -
0086 17:53:52.48 -29:59:53.9 BLG101.1 236772 4182.123532 -0.163978 0.172781 3.305384 -0.821830 3.191136 0.289051 -0.507674 1.030036 0.359604 -0.271974 0.367566 17.710915 -0.000628 0.000646 3847.987379 2412 19.776 0.091 2007-BLG-090 -
0087 17:54:34.05 -29:59:51.6 BLG101.1 274686 3861.088019 -0.057755 0.058008 19.353342 -2.008537 2.170978 0.107545 -0.017654 0.014193 0.195090 -0.026666 0.033961 18.685883 -0.001642 0.001652 18473.637355 2411 20.670 0.163 2006-BLG-208 -
0088 17:53:47.95 -29:58:49.8 BLG101.2 1071 2166.587393 -0.040130 0.037154 15.171858 -0.630937 1.021610 0.214125 -0.023375 0.016132 1.086477 -0.123596 0.088580 16.915449 -0.000483 0.000485 2162.066526 1267 19.483 0.046 - -
0089 17:54:21.44 -29:57:23.1 BLG101.2 28963 3601.537008 -0.051343 0.050260 31.401819 -2.707494 3.094402 0.038199 -0.004240 0.004546 0.062759 -0.007367 0.008123 16.873360 -0.000329 0.000353 3793.878644 2412 18.353 0.020 2005-BLG-459 -
0090 17:55:00.82 -29:57:05.9 BLG101.2 75974 4372.670197 -0.115032 0.117653 17.018999 -6.954958 11.343709 0.049329 -0.045372 0.024087 0.224512 -0.101788 0.209060 20.128227 -0.005494 0.005669 3228.420313 2261 99.999 9.999 - -
0091 17:53:44.72 -29:56:04.0 BLG101.2 79548 4662.760257 -0.053355 0.055089 14.060891 -0.854558 0.926929 0.174752 -0.018528 0.017423 0.902897 -0.093613 0.102137 18.839931 -0.001806 0.001805 4449.596288 2401 21.276 0.226 2008-BLG-458 -
0092 17:54:12.73 -29:55:22.7 BLG101.2 107584 3539.363125 -0.000802 0.000724 76.882707 -2.197976 1.745911 0.003849 -0.000107 0.000115 0.293112 -0.006450 0.008663 18.777122 -0.001706 0.001868 9125.525402 2412 99.999 9.999 2005-BLG-253 -
0093 17:54:29.88 -29:55:44.8 BLG101.2 119257 3181.918434 -0.484797 0.479045 10.849137 -1.367195 2.588255 0.763570 -0.238592 0.149730 0.709666 -0.317248 0.288701 18.800249 -0.001540 0.001509 3877.567402 2412 21.550 0.297 2004-BLG-374 -
0094 17:54:56.41 -29:54:41.8 BLG101.2 143654 3186.279607 -0.048964 0.049041 30.024641 -0.813602 1.252133 0.443381 -0.026698 0.018655 0.215079 -0.018311 0.013156 14.010813 -0.000056 0.000065 9285.523901 2404 17.101 0.010 2004-BLG-290 -
0095 17:54:25.99 -29:54:07.3 BLG101.2 195392 4876.433480 -0.721828 1.066572 31.370483 -4.670308 9.728915 0.574498 -0.171515 0.213904 0.583743 -0.285063 0.323099 18.493576 -0.001401 0.001440 3274.091901 2412 99.999 9.999 - -
0096 17:54:29.23 -29:52:10.5 BLG101.2 199300 2506.578744 -1.025031 1.433057 30.604753 -6.104531 16.457708 0.457362 -0.987519 0.417472 0.776677 -0.503910 0.677482 19.251815 -0.002494 0.002367 3091.049316 2410 99.999 9.999 - -
0097 17:54:40.12 -29:52:40.6 BLG101.2 209377 4707.536727 -0.238120 0.258247 11.268970 -1.678880 3.366384 0.346798 -0.099278 0.125164 0.808130 -0.323574 0.317581 19.492785 -0.002799 0.002925 2979.535216 2409 99.999 9.999 - -
0098 17:54:59.72 -29:53:13.0 BLG101.2 221812 4034.619457 -0.015789 0.013803 8.051407 -0.476058 0.247393 0.258563 -0.025024 0.051077 1.058040 -0.070356 0.172270 15.579042 -0.000112 0.000127 6128.109080 2364 17.800 0.018 2006-BLG-562,2006-BLG-578 -
0099 17:54:15.54 -29:51:12.0 BLG101.2 258583 4404.822704 -0.180544 0.090944 24.303318 -9.192587 10.451748 0.144485 -0.467807 0.176267 0.091506 -0.039677 0.154127 17.521030 -0.000539 0.000519 3488.398010 2411 19.769 0.062 - -
0100 17:54:20.32 -29:50:09.5 BLG101.2 259908 3870.219113 -0.076585 0.079408 10.750096 -1.044458 1.394660 0.705950 -0.128452 0.132646 1.098468 -0.316036 0.375400 17.754295 -0.000726 0.000791 4483.690128 2267 19.810 0.070 2006-BLG-217,2006-BLG-244 -
0101 17:54:31.16 -29:49:58.3 BLG101.2 268004 4527.272758 -0.472787 0.452351 41.523605 -5.976259 4.874145 0.469303 -0.081144 0.143047 0.328612 -0.075192 0.165617 17.197574 -0.000614 0.000604 3483.983340 1515 18.652 0.037 - -
0102 17:54:45.07 -29:50:11.8 BLG101.2 291065 4544.485432 -0.124190 0.131101 8.854328 -1.103112 2.091499 0.278211 -0.059282 0.073659 0.912875 -0.284138 0.250472 19.676858 -0.003622 0.003622 2919.538258 2340 99.999 9.999 2008-BLG-107 -
